2023-02-03 17:44:38,268 INFO    MainThread:26388 [wandb_setup.py:_flush():68] Configure stats pid to 26388
2023-02-03 17:44:39,017 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,022 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,024 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,025 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,035 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,037 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,037 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,043 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,044 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,044 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,047 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,314 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,314 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,319 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,320 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,320 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,325 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,327 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,327 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,331 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,333 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,333 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,336 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,362 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,362 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,365 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,367 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,367 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,371 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,720 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,720 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,723 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,727 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,727 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,732 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:39,733 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:39,734 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:39,739 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-03 17:44:40,099 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-03 17:44:40,099 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-03 17:44:40,104 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-06 08:41:45,404 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-06 08:41:45,420 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-06 08:41:45,441 INFO    MainThread:26388 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-06 08:41:47,948 INFO    MainThread:26388 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-06 08:41:47,948 INFO    MainThread:26388 [jupyter.py:save_ipynb():379] not saving jupyter notebook
