2023-02-07 12:18:07,345 INFO    MainThread:29716 [wandb_setup.py:_flush():68] Configure stats pid to 29716
2023-02-07 12:18:08,025 INFO    MainThread:29716 [wandb_run.py:_redirect():2024] Wrapping output streams.
2023-02-07 12:18:08,025 INFO    MainThread:29716 [wandb_run.py:_redirect():2046] Redirects installed.
2023-02-07 12:18:08,026 INFO    MainThread:29716 [wandb_init.py:init():798] run started, returning control to user process
2023-02-07 12:18:08,031 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,031 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,036 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,039 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,039 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,046 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,049 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,049 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,060 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,062 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,062 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,069 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,070 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,070 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,074 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,255 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,255 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,262 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,263 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,264 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,269 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,272 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,272 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,279 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,280 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,280 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,285 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,303 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,303 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,307 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:08,309 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:08,309 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:08,312 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:12,978 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:12,978 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:12,983 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:12,987 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:12,987 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:12,992 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:13,004 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:13,004 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:13,009 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:13,302 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:13,302 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-02-07 12:18:13,307 INFO    MainThread:29716 [wandb_init.py:_resume_backend():400] resuming backend
2023-02-07 12:18:21,081 INFO    MainThread:29716 [wandb_init.py:_pause_backend():391] pausing backend
2023-02-07 12:18:21,082 INFO    MainThread:29716 [jupyter.py:save_ipynb():379] not saving jupyter notebook
